1497900807863 5016.848382763694 4992.471154491929 5043.277721884432
1497900817295 5014.510982745207 4995.783584824316 5032.027492443761
1497900827985 5011.301614714271 4995.930211129913 5026.36060354014
1497900838710 5011.737267501026 4999.085814911952 5025.186740748217
1497900848855 5006.537907075874 4995.338277336271 5017.952502951499
1497900859608 5003.479506203259 4993.423805860737 5013.468294306453
1497900871114 5001.331546036378 4992.065823202003 5010.69294578192
1497900882093 4999.856367162938 4991.195465494179 5008.577432867865
1497900893339 4999.069572177695 4990.358491719803 5007.377411846701
1497900905097 4998.187311873801 4990.2645473378 5006.33182144075
1497900915752 4998.821682522804 4991.108801921799 5006.292681077636
1497900927226 4998.763894961812 4991.264151410425 5006.142809422742
1497900938038 4998.4492738204835 4991.424714249616 5005.8528004220225
1497900949204 4998.0688091663405 4991.047380056523 5005.1905690588665
1497900960105 4998.875689560553 4992.147745997063 5005.949766560774
1497900971035 4999.002664783687 4992.22046800201 5005.618151492132
1497900982078 4999.739859476729 4993.624150951328 5006.443533398929
1497900993155 5000.30075410138 4994.274150674606 5006.492204269499
1497901004437 5000.1555106246315 4994.174027461209 5006.247677034762
1497901016190 4999.36909891375 4993.443655047838 5005.28082502045
1497901028035 4999.785503204263 4993.9591458144805 5005.526047484312
1497901039471 5000.104480927723 4994.437735694172 5005.863197259673
1497901050752 5000.300549906018 4994.854980658855 5006.230587380633
1497901063961 5000.491500803376 4995.167285108632 5006.3070774679245
1497901076453 5000.184617470704 4994.880242703208 5005.625077994569
1497901088714 5000.072933343141 4994.930328041879 5005.6692983358225
1497901100199 5000.708148448201 4995.746166941361 5006.104473151223
1497901110633 5000.765719445013 4995.918574317717 5005.921339481944
1497901122196 5000.82512370723 4995.938834287597 5005.7758656158285
1497901133245 5000.893012649365 4996.13590981323 5005.975526639132
1497901144460 5000.352385332172 4995.549117810301 5005.080453231852
1497901157322 5000.197157394388 4995.552709759046 5004.949276094571
1497901168603 4999.222814100029 4994.564513971832 5004.019695280487
1497901179745 4999.098011996883 4994.3387313340645 5003.875619802556
1497901190958 4999.829983082629 4995.239508364215 5004.588658886718
1497901202329 4999.749258476564 4995.464247092527 5004.303415799295
1497901213916 5000.153656267216 4995.8327290318775 5004.776266349137
1497901225196 4999.628464202433 4995.194861265581 5004.0990346624285
1497901236905 4999.2145049676255 4994.705243790021 5003.788398376282
1497901246885 4999.585719935739 4995.135788178192 5004.14677645729
1497901257817 4999.942214450023 4995.621721311911 5004.216969935576
1497901268752 4999.624335445339 4995.466036545058 5003.9871401920955
1497901279717 4999.640285398365 4995.531635032714 5004.12079945
1497901291536 4999.433040364986 4995.458469434526 5003.744157229683
1497901305202 4999.473639828542 4995.520023830224 5003.43389210628
1497901318261 4999.546158846823 4995.548580936738 5003.525384280773
1497901330217 4999.773535609904 4995.9937097291495 5003.7362653091795
1497901344243 4999.331785334385 4995.65426868842 5003.134860381936
1497901355329 4999.372073978272 4995.5817215611505 5003.16339590306
1497901367635 4999.510944563153 4995.702150835979 5003.280274263574
1497901380183 4999.443983891718 4995.708492745677 5003.320400942135
1497901392322 4998.972420776174 4995.127588342612 5002.787705250301
1497901404721 4998.679237514986 4994.946870925614 5002.448481620836
1497901416984 4998.678451285415 4995.012924293222 5002.3483270515035
1497901430131 4998.648732393285 4994.996237816205 5002.236779925959
1497901442497 4998.848078997753 4995.332019377592 5002.400431690588
1497901455187 4998.854600783836 4995.302824299986 5002.4249127242865
1497901467257 4998.752393690056 4995.133217995283 5002.193691000759
1497901479299 4998.575800353159 4994.975821805449 5001.888276496092
1497901491000 4998.493273060731 4994.870713075346 5001.821002415067
1497901503486 4998.680378123471 4995.106163807361 5002.017185881256
1497901515667 4998.5715622549405 4995.088153540586 5001.865010902503
1497901528099 4998.528234085586 4995.099918663235 5001.842296280068
1497901540457 4998.356950417364 4994.873506726618 5001.576918970782
1497901551617 4998.410668683981 4995.107038592881 5001.617844250419
1497901563003 4998.79607978175 4995.425023448471 5001.9662453805895
1497901575215 4998.76910787317 4995.3990114966555 5002.0196822513
1497901587866 4998.965412962793 4995.628026531169 5002.098359464441
1497901601447 4999.050955987129 4995.770636899932 5002.167483169323
1497901612820 4998.835794656539 4995.487513254041 5001.969970772553
1497901625403 4998.585148850519 4995.256166945722 5001.814568550151
1497901638187 4998.216846121928 4994.867007025402 5001.385562325016
1497901650004 4998.0812706758825 4994.674050446798 5001.201582797517
1497901661673 4997.8672780554625 4994.5045426789575 5000.93955686746
1497901673700 4997.976213204401 4994.6418591330075 5001.136880028042
1497901685732 4997.697362288249 4994.407118974721 5000.892034872456
1497901697800 4997.780585977961 4994.489411604054 5000.87412326086
1497901709704 4997.592721589498 4994.417103832975 5000.49743144188
1497901721915 4997.523055729269 4994.441347292328 5000.419847585933
1497901733894 4997.582976406131 4994.493099648601 5000.484162541276
1497901747223 4997.423363554992 4994.291123377969 5000.315837299361
1497901759272 4997.488530285517 4994.431522855427 5000.428077225029
1497901771009 4997.658066977068 4994.553165896433 5000.570421923625
1497901783147 4997.778247447101 4994.749174949607 5000.614383206579
1497901794846 4997.8436651003885 4994.816665173787 5000.6666569221225
1497901807165 4997.700890131034 4994.7875683915945 5000.449103326917
1497901819159 4997.540666953083 4994.622977785345 5000.21706975337
1497901831550 4997.380678044521 4994.429981919576 5000.102052453752
1497901843592 4997.325828265007 4994.362217065586 5000.031453441561
1497901855947 4997.3029339546765 4994.305253636316 5000.103278707935
1497901868362 4997.431182025138 4994.430862377069 5000.18610995679
1497901879798 4997.60883600379 4994.582173212092 5000.344920264657
1497901892564 4997.511679837342 4994.459191194643 5000.227368382647
1497901902926 4997.711745797412 4994.77752064923 5000.412724418079
1497901913666 4997.6832600970265 4994.728698778504 5000.322740276435
1497901924048 4997.734905374748 4994.849441799543 5000.4273039228065
1497901934214 4997.839741991993 4994.960973842577 5000.484012821014
1497901943715 4997.645712639686 4994.759678159059 5000.267532992835
1497901953930 4997.571452329791 4994.776510707264 5000.191499444987
